Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
RPS6KA1	0	0	0	0	0	8	1	3	8	0	0	0.129411764705882	0.017224
RPS6KA2	0	0	0	0	1	21	1	5	21	0	0.0465116279069767	0.0511627906976744	0.01463
RPS6KA3	1	0	0	0	0	5	1	1	6	0	0	0.169230769230769	0.024913
RPS6KA4	1	0	0	0	0	5	2	2	6	0	0	0.323076923076923	0.022105
RPS6KA5	0	0	0	0	0	5	4	4	5	0	0	0.745454545454545	0.012308
RPS6KA6	3	0	0	0	0	20	2	5	23	0	0	0.0893617021276596	0.020201
RPS6KB1	0	0	0	0	0	3	0	1	3	0	0	0	0
RPS6KB2	1	1	0	1	0	3	0	0	4	0.222222222222222	0	0	0.016493
RPS6KC1	1	0	1	1	0	11	1	5	12	0.08	0	0.088	0.008709
RPS7	0	0	0	0	0	3	0	0	3	0	0	0	0
RPS8	0	0	0	0	0	7	1	2	7	0	0	0.146666666666667	0
RPS9	1	0	0	0	0	3	0	0	4	0	0	0	0
RPTN	5	0	0	0	0	7	6	10	12	0	0	0.488	0.033704
RPTOR	2	1	0	1	0	18	0	3	20	0.0487804878048781	0	0	0.028513
RPUSD1	0	0	0	0	0	1	1	2	1	0	0	0.733333333333333	0
RPUSD2	0	0	0	0	0	1	2	2	1	0	0	1.4	0.023427
RPUSD3	0	0	0	0	0	2	0	0	2	0	0	0	0
RPUSD4	0	0	0	0	0	3	2	2	3	0	0	0.6	0.024913
RQCD1	2	0	0	0	0	4	0	0	6	0	0	0	0.134362
RRAD	0	1	0	1	0	2	0	0	2	0.4	0	0	0.059431
RRAGA	1	0	0	0	0	1	0	0	2	0	0	0	0
RRAGB	0	0	0	0	0	3	0	0	3	0	0	0	0.024913
RRAGC	0	0	0	0	0	4	0	0	4	0	0	0	0.033269
RRAGD	1	0	0	0	0	3	0	0	4	0	0	0	0
RRAS	0	0	0	0	0	2	0	0	2	0	0	0	0
RRAS2	0	0	0	0	0	3	1	1	3	0	0	0.314285714285714	0.250201
RRBP1	1	1	0	1	0	11	2	2	12	0.08	0	0.168	0.032375
RREB1	3	0	0	0	0	10	3	6	13	0	0	0.22962962962963	0.022747
RRH	0	0	0	0	0	4	0	0	4	0	0	0	0
RRM1	0	0	0	0	0	4	2	2	4	0	0	0.466666666666667	0
RRM2	0	0	0	0	0	2	1	1	2	0	0	0.44	0
RRM2B	0	0	0	0	0	3	1	3	3	0	0	0.314285714285714	0.026595
RRN3	0	0	0	0	0	4	0	2	4	0	0	0	0
RRP1	0	0	0	0	0	3	0	1	3	0	0	0	0
RRP12	0	0	0	0	0	5	1	1	5	0	0	0.2	0.019365
RRP15	0	0	0	0	0	7	2	4	7	0	0	0.28	0.06871
RRP1B	0	0	0	0	0	4	1	1	4	0	0	0.244444444444444	0
RRP7A	0	0	0	0	0	0	1	1	0	0	0	2.2	0
RRP8	1	0	0	0	0	2	1	2	3	0	0	0.314285714285714	0
RRP9	1	0	0	0	0	4	0	1	5	0	0	0	0.018896
RRS1	0	0	0	0	0	2	0	1	2	0	0	0	0
RSAD1	0	0	0	0	0	5	0	3	5	0	0	0	0.039755
RSAD2	1	0	0	0	0	8	2	5	9	0	0	0.221052631578947	0.026595
RSBN1	3	0	0	0	0	11	3	7	14	0	0	0.213793103448276	0.011237
RSBN1L	1	1	0	1	0	7	1	2	8	0.117647058823529	0	0.129411764705882	0.01463
RSC1A1	0	0	0	0	0	1	2	3	1	0	0	1.4	0
RSF1	2	0	0	0	0	11	1	3	13	0	0	0.0814814814814815	0.010068
RSL1D1	1	0	0	0	0	3	0	1	4	0	0	0	0.022105
RSPH1	0	0	0	0	0	1	0	0	1	0	0	0	0
RSPH10B2	2	0	0	0	0	8	0	0	10	0	0	0	0
RSPH3	0	0	0	0	0	3	1	3	3	0	0	0.314285714285714	0.024913
RSPH4A	1	0	0	0	0	1	1	1	2	0	0	0.44	0
RSPH6A	1	1	0	1	0	3	5	5	4	0.222222222222222	0	1.13333333333333	0.016151
RSPH9	0	0	0	0	0	1	0	0	1	0	0	0	0
RSPO1	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
RSPO2	0	0	0	0	0	12	5	7	12	0	0	0.408	0.042793
RSPO3	1	0	0	0	0	8	0	2	9	0	0	0	0
RSPO4	1	0	0	0	0	2	0	0	3	0	0	0	0
RSPRY1	2	0	0	0	0	3	2	3	5	0	0	0.381818181818182	0
RSRC1	0	2	0	2	0	10	4	6	10	0.19047619047619	0	0.39047619047619	0.015203
RSRC2	2	0	0	0	0	8	0	0	10	0	0	0	0
RSU1	2	1	0	1	0	5	0	1	7	0.133333333333333	0	0	0.058892
RTBDN	0	0	0	0	0	2	0	0	2	0	0	0	0
RTCD1	0	0	0	0	0	6	0	0	6	0	0	0	0
RTDR1	2	0	0	0	0	2	2	2	4	0	0	0.466666666666667	0
RTEL1	2	0	0	0	0	12	1	2	14	0	0	0.0758620689655173	0.019365
RTF1	1	0	0	0	0	4	1	1	5	0	0	0.2	0.018896
RTKN	1	0	0	0	0	4	0	1	5	0	0	0	0.020922
RTKN2	1	0	0	0	0	4	3	3	5	0	0	0.563636363636364	0
RTL1	2	0	0	0	0	4	2	4	6	0	0	0.323076923076923	0.037371
RTN1	0	0	0	0	0	17	6	13	17	0	0	0.348571428571429	0.019858
RTN2	0	0	0	0	0	3	0	0	3	0	0	0	0.032375
RTN3	1	0	0	0	0	7	0	2	8	0	0	0	0.012308
RTN4	1	0	0	0	0	2	1	2	3	0	0	0.314285714285714	0
RTN4IP1	0	0	0	0	0	3	1	2	3	0	0	0.314285714285714	0
RTN4RL1	0	0	0	0	0	1	0	0	1	0	0	0	0.030717
RTN4RL2	1	0	0	0	0	3	0	0	4	0	0	0	0
RTP1	1	0	0	0	0	2	1	2	3	0	0	0.314285714285714	0.075167
RTP2	1	1	0	1	0	5	1	3	6	0.153846153846154	0	0.169230769230769	0.033269
RTP3	1	0	0	0	0	2	1	2	3	0	0	0.314285714285714	0.030717
RTP4	0	0	0	0	0	2	1	2	2	0	0	0.44	0
RTTN	2	1	0	1	0	17	5	10	19	0.0512820512820513	0	0.261538461538461	0.017815
RUFY1	0	0	0	0	0	7	0	2	7	0	0	0	0
RUFY2	0	1	0	1	0	7	1	1	7	0.133333333333333	0	0.146666666666667	0.03421
RUFY3	2	1	0	1	0	8	1	2	10	0.0952380952380952	0	0.104761904761905	0
RUNDC1	1	0	0	0	0	3	1	1	4	0	0	0.244444444444444	0
RUNDC2A	2	0	0	0	0	3	0	1	5	0	0	0	0
RUNDC3A	0	0	0	0	0	1	0	0	1	0	0	0	0.03625
RUNDC3B	1	0	0	0	0	6	2	4	7	0	0	0.28	0.014098
RUNX1	1	0	0	0	0	9	0	0	10	0	0	0	0.100353
RUNX1T1	1	0	0	0	0	29	10	12	30	0	0	0.331147540983607	0.033891
RUNX2	3	1	0	1	0	9	1	2	12	0.08	0	0.088	0.064414
RUNX3	1	0	0	0	0	2	0	0	3	0	0	0	0
RUSC1	0	1	0	1	0	2	1	1	2	0.4	0	0.44	0.014098
RUSC2	0	0	0	0	0	5	1	3	5	0	0	0.2	0.00698
RUVBL1	2	1	0	1	0	10	2	2	12	0.08	0	0.168	0
RUVBL2	1	0	0	0	0	6	0	0	7	0	0	0	0.020922
RWDD1	0	0	0	0	0	2	0	1	2	0	0	0	0.03625
RWDD2A	0	0	0	0	0	1	0	1	1	0	0	0	0
RWDD2B	0	0	0	0	0	1	0	0	1	0	0	0	0
RWDD3	0	0	0	0	0	2	0	2	2	0	0	0	0.043891
RWDD4A	0	0	0	0	0	1	0	0	1	0	0	0	0
RXFP1	0	0	0	0	0	9	4	8	9	0	0	0.431578947368421	0.024913
RXFP2	2	0	0	0	0	13	2	3	15	0	0	0.135483870967742	0.028009
RXFP3	2	0	0	0	0	8	4	9	10	0	0	0.39047619047619	0.031945
RXFP4	2	0	0	0	0	4	0	1	6	0	0	0	0
RXRA	3	0	0	0	0	6	1	2	9	0	0	0.115789473684211	0.190062
RXRB	0	0	0	0	0	3	0	0	3	0	0	0	0
RXRG	1	2	0	2	0	11	1	5	12	0.16	0	0.088	0.021696
RYBP	0	0	0	0	0	1	0	1	1	0	0	0	0
RYR1	7	3	0	3	1	56	19	24	63	0.047244094488189	0.015748031496063	0.300787401574803	0.054773
RYR2	21	5	0	5	6	172	63	106	193	0.0258397932816537	0.0310077519379845	0.32609819121447	0.051333
RYR3	18	4	0	4	1	117	26	48	135	0.029520295202952	0.00738007380073801	0.192619926199262	0.032053
S100A1	0	0	0	0	0	0	1	1	0	0	0	2.2	0
S100A10	1	0	0	0	0	4	0	0	5	0	0	0	0.03625
S100A11	1	0	0	0	0	5	0	0	6	0	0	0	0
S100A12	0	0	0	0	0	3	0	0	3	0	0	0	0
S100A13	0	0	0	0	0	7	0	1	7	0	0	0	0
S100A14	0	0	0	0	0	3	0	0	3	0	0	0	0
S100A16	0	0	0	0	0	1	0	0	1	0	0	0	0
S100A2	0	0	0	0	0	2	0	0	2	0	0	0	0
S100A3	1	0	0	0	0	3	0	0	4	0	0	0	0
S100A5	0	0	0	0	0	1	0	0	1	0	0	0	0
S100A6	0	0	0	0	0	5	0	0	5	0	0	0	0
S100A7	1	0	0	0	0	2	0	0	3	0	0	0	0
S100A7A	1	0	0	0	0	4	0	0	5	0	0	0	0.043891
S100A7L2	0	0	0	0	0	2	0	0	2	0	0	0	0.03625
S100A8	0	0	0	0	0	1	0	1	1	0	0	0	0.124298
S100B	0	0	0	0	0	2	1	1	2	0	0	0.44	0
S100PBP	1	0	0	0	0	3	0	2	4	0	0	0	0.019858
S1PR1	2	0	0	0	0	2	4	4	4	0	0	0.911111111111111	0.047705
S1PR2	1	0	0	0	0	1	2	2	2	0	0	0.84	0.017224
S1PR3	0	0	0	0	0	0	1	1	0	0	0	2.2	0.040726
S1PR4	1	0	0	0	0	1	1	1	2	0	0	0.44	0.020922
S1PR5	1	0	0	0	0	2	0	1	3	0	0	0	0
SAA1	0	0	0	0	0	2	0	0	2	0	0	0	0
SAA2	0	0	0	0	0	1	0	0	1	0	0	0	0
SAA4	0	0	0	0	0	5	0	1	5	0	0	0	0
SAAL1	2	0	0	0	0	9	0	0	11	0	0	0	0
SACM1L	0	0	0	0	0	4	1	1	4	0	0	0.244444444444444	0
SACS	4	0	0	0	0	14	6	15	18	0	0	0.32972972972973	0.040964
SAE1	0	0	0	0	1	5	1	2	5	0	0.181818181818182	0.2	0.022105
SAFB	1	0	0	0	1	5	1	2	6	0	0.153846153846154	0.169230769230769	0.021497
SAFB2	1	1	0	1	0	5	2	2	6	0.153846153846154	0	0.323076923076923	0.025727
SAG	0	0	0	0	0	5	0	0	5	0	0	0	0
SAGE1	2	1	0	1	1	33	3	6	35	0.028169014084507	0.028169014084507	0.0873239436619718	0.024913
SALL1	6	1	0	1	0	17	6	14	23	0.0425531914893617	0	0.259574468085106	0.049314
SALL2	2	1	0	1	0	6	2	4	8	0.117647058823529	0	0.247058823529412	0.019365
SALL3	7	1	0	1	0	13	11	17	20	0.0487804878048781	0	0.541463414634146	0.024653
SALL4	1	0	0	0	0	5	2	7	6	0	0	0.323076923076923	0.020376
SAMD10	0	0	0	0	0	2	0	0	2	0	0	0	0
SAMD11	0	0	0	0	0	5	0	1	5	0	0	0	0
SAMD12	0	0	0	0	0	4	1	1	4	0	0	0.244444444444444	0
SAMD13	0	0	0	0	0	3	1	2	3	0	0	0.314285714285714	0
SAMD14	0	0	0	0	0	2	1	1	2	0	0	0.44	0.019858
SAMD3	2	0	0	0	0	9	4	6	11	0	0	0.356521739130435	0.017614
SAMD4A	0	0	0	0	0	4	3	4	4	0	0	0.688888888888889	0.025727
SAMD4B	1	0	0	0	0	3	2	2	4	0	0	0.466666666666667	0.015822
SAMD5	0	0	0	0	0	2	0	0	2	0	0	0	0
SAMD7	1	0	0	0	0	21	1	5	22	0	0	0.0488888888888889	0.017224
SAMD8	1	0	0	0	0	3	0	2	4	0	0	0	0
SAMD9	1	0	0	0	0	6	3	6	7	0	0	0.413333333333333	0.013486
SAMD9L	1	1	0	1	0	6	4	8	7	0.133333333333333	0	0.546666666666667	0.017694
SAMHD1	1	0	0	0	0	6	1	2	7	0	0	0.146666666666667	0.022747
SAMM50	0	0	0	0	0	4	0	0	4	0	0	0	0.023427
SAMSN1	0	0	0	0	0	8	2	2	8	0	0	0.247058823529412	0.066693
SAP130	1	1	0	1	0	7	3	5	8	0.117647058823529	0	0.364705882352941	0.008517
SAP30	1	0	0	0	0	1	0	0	2	0	0	0	0
SAP30BP	0	0	0	0	0	2	3	4	2	0	0	1.24	0
SAP30L	1	0	0	0	0	2	0	0	3	0	0	0	0
SAPS1	2	0	0	0	0	7	0	0	9	0	0	0	0
SAPS2	0	0	0	0	0	9	1	2	9	0	0	0.115789473684211	0
SAPS3	1	0	0	0	0	5	1	1	6	0	0	0.169230769230769	0
SAR1A	0	0	0	0	0	2	1	2	2	0	0	0.44	0
SAR1B	0	0	0	0	0	0	1	1	0	0	0	2.2	0
SARDH	0	0	0	0	0	11	3	6	11	0	0	0.269565217391304	0.007828
SARM1	1	0	0	0	0	4	1	1	5	0	0	0.2	0
SARS	1	0	0	0	0	7	1	2	8	0	0	0.129411764705882	0.028513
SARS2	0	1	0	1	0	6	0	2	6	0.153846153846154	0	0	0
SART1	0	0	0	0	0	3	2	2	3	0	0	0.6	0.016493
SART3	2	0	0	0	0	7	0	0	9	0	0	0	0
SASH1	2	1	0	1	0	14	1	5	16	0.0606060606060606	0	0.0666666666666667	0.008334
SASH3	1	0	0	0	0	7	0	1	8	0	0	0	0
SASS6	0	0	0	0	0	2	2	2	2	0	0	0.84	0.020922
SATB1	1	0	0	0	0	7	1	5	8	0	0	0.129411764705882	0.028513
SATB2	4	0	0	0	0	14	6	10	18	0	0	0.32972972972973	0.026959
SATL1	1	2	0	2	0	5	2	3	6	0.307692307692308	0	0.323076923076923	0.012712
SAV1	0	0	0	0	0	1	0	0	1	0	0	0	0
SBDS	1	0	0	0	0	2	0	0	3	0	0	0	0
SBF1	3	0	0	0	1	12	2	2	15	0	0.0645161290322581	0.135483870967742	0
SBF2	3	0	0	0	0	15	2	3	18	0	0	0.113513513513514	0.006737
SBK2	2	0	0	0	0	5	0	2	7	0	0	0	0.024913
SBNO1	1	2	0	2	0	11	0	2	12	0.16	0	0	0.020555
SBNO2	1	0	0	0	0	5	1	1	6	0	0	0.169230769230769	0
SBSN	1	0	0	0	0	5	2	1	6	0	0	0.323076923076923	0
SC4MOL	0	0	0	0	0	1	0	0	1	0	0	0	0
SC5DL	0	0	0	0	0	1	0	1	1	0	0	0	0
SC65	0	0	0	0	0	3	1	2	3	0	0	0.314285714285714	0
SCAF1	0	0	0	0	0	4	1	1	4	0	0	0.244444444444444	0
SCAI	0	0	0	0	0	2	1	1	2	0	0	0.44	0
SCAMP1	0	0	0	0	0	4	1	3	4	0	0	0.244444444444444	0
SCAMP2	0	0	0	0	0	0	1	1	0	0	0	2.2	0
SCAMP3	0	0	0	0	0	5	0	1	5	0	0	0	0.023427
SCAMP5	0	0	0	0	0	4	0	0	4	0	0	0	0
SCAND3	6	0	0	0	0	12	2	8	18	0	0	0.113513513513514	0
SCAP	2	0	0	0	0	7	3	4	9	0	0	0.326315789473684	0.021497
SCAPER	1	1	0	1	0	11	4	4	12	0.08	0	0.328	0.009119
SCARA3	1	0	0	0	0	2	1	1	3	0	0	0.314285714285714	0.018021
SCARA5	0	0	0	0	0	7	0	0	7	0	0	0	0.073061
SCARB1	1	0	0	0	0	7	2	3	8	0	0	0.247058823529412	0.017224
SCARB2	0	0	0	0	0	0	1	1	0	0	0	2.2	0
SCARF1	2	1	1	2	0	8	2	5	10	0.19047619047619	0	0.2	0.016493
SCARF2	0	0	0	0	0	2	0	1	2	0	0	0	0
SCCPDH	0	0	0	0	0	8	4	4	8	0	0	0.482352941176471	0.023427
SCD	0	0	0	0	0	3	0	1	3	0	0	0	0
SCD5	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
SCEL	1	0	0	0	1	19	2	4	20	0	0.0487804878048781	0.102439024390244	0.008909
SCFD1	0	0	0	0	1	8	1	1	8	0	0.117647058823529	0.129411764705882	0
SCFD2	1	0	0	0	0	4	1	2	5	0	0	0.2	0.012712
SCG2	1	0	0	0	0	2	1	2	3	0	0	0.314285714285714	0.040168
SCG3	3	0	0	0	0	12	1	3	15	0	0	0.0709677419354839	0.019858
SCG5	0	0	0	0	0	3	2	3	3	0	0	0.6	0
SCGB1D1	0	0	0	0	0	3	0	1	3	0	0	0	0
SCGB1D2	0	0	0	0	0	2	0	0	2	0	0	0	0
SCGB1D4	0	0	0	0	0	3	0	0	3	0	0	0	0.056633
SCGB2A1	0	0	0	0	0	2	0	2	2	0	0	0	0
SCGB2A2	0	0	0	0	0	2	0	1	2	0	0	0	0.048728
SCGB3A1	0	0	0	0	0	1	0	1	1	0	0	0	0
SCGBL	0	0	0	0	0	0	1	1	0	0	0	2.2	0
SCGN	2	0	0	0	0	8	0	1	10	0	0	0	0
SCHIP1	0	1	0	1	1	15	2	4	15	0.0645161290322581	0.0645161290322581	0.135483870967742	0
SCIN	1	1	0	1	1	10	0	0	11	0.0869565217391304	0.0869565217391304	0	0.015203
SCLT1	2	0	0	0	0	8	1	3	10	0	0	0.104761904761905	0.026595
SCLY	1	0	0	0	2	8	0	0	9	0	0.210526315789474	0	0
SCMH1	0	0	0	0	0	4	1	1	4	0	0	0.244444444444444	0
SCML2	2	0	0	0	0	4	2	4	6	0	0	0.323076923076923	0.020376
SCML4	0	0	0	0	0	4	0	3	4	0	0	0	0.050484
SCN10A	6	2	0	2	1	36	7	11	42	0.0470588235294118	0.0235294117647059	0.167058823529412	0.058979
SCN11A	1	2	0	2	0	22	5	10	23	0.0851063829787234	0	0.217021276595745	0.030444
SCN1A	8	2	0	2	1	42	15	30	50	0.0396039603960396	0.0198019801980198	0.299009900990099	0.053397
SCN1B	0	0	0	0	0	3	0	0	3	0	0	0	0.039755
SCN2A	7	1	0	1	0	24	10	14	31	0.0317460317460317	0	0.320634920634921	0.019573
SCN2B	0	0	0	0	0	3	1	1	3	0	0	0.314285714285714	0
SCN3A	2	0	0	0	0	28	9	13	30	0	0	0.298360655737705	0.021377
SCN3B	2	0	0	0	0	7	1	3	9	0	0	0.115789473684211	0.033269
SCN4A	7	0	0	0	0	23	6	11	30	0	0	0.2	0.037653
SCN4B	0	0	0	0	0	1	0	0	1	0	0	0	0
SCN5A	4	0	0	0	0	15	4	9	19	0	0	0.21025641025641	0.035996
SCN7A	2	1	0	1	0	21	7	16	23	0.0425531914893617	0	0.302127659574468	0.032148
SCN8A	1	1	0	1	0	14	4	7	15	0.0645161290322581	0	0.264516129032258	0.005197
SCN9A	6	0	0	0	0	12	4	6	18	0	0	0.221621621621622	0.022559
SCNM1	0	0	0	0	0	3	1	2	3	0	0	0.314285714285714	0
SCNN1A	2	0	0	0	0	12	0	1	14	0	0	0	0.047877
SCNN1B	2	0	0	0	0	3	2	2	5	0	0	0.381818181818182	0
SCNN1D	1	0	0	0	1	6	1	2	7	0	0.133333333333333	0.146666666666667	0
SCNN1G	0	1	0	1	0	5	2	3	5	0.181818181818182	0	0.381818181818182	0.0632
SCO1	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0.102496
SCO2	0	0	0	0	0	1	0	0	1	0	0	0	0
SCP2	0	1	0	1	0	13	0	0	13	0.0740740740740741	0	0	0
SCPEP1	0	0	0	0	0	6	1	1	6	0	0	0.169230769230769	0.018896
SCRIB	4	1	0	1	0	11	4	6	15	0.0645161290322581	0	0.264516129032258	0.009813
SCRN1	0	0	0	0	0	5	0	2	5	0	0	0	0.019858
SCRN2	1	0	0	0	0	3	1	1	4	0	0	0.244444444444444	0
SCRN3	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
SCRT1	0	0	0	0	0	1	0	0	1	0	0	0	0
SCTR	2	0	0	0	0	6	0	1	8	0	0	0	0.018896
SCUBE1	0	0	0	0	0	9	3	4	9	0	0	0.326315789473684	0.018021
SCUBE2	1	0	0	0	0	6	2	2	7	0	0	0.28	0
SCUBE3	0	1	0	1	0	8	1	4	8	0.117647058823529	0	0.129411764705882	0.020376
SCYL1	1	0	0	0	0	4	0	1	5	0	0	0	0.033269
SCYL2	2	0	0	0	1	16	0	4	18	0	0.0540540540540541	0	0.015822
SCYL3	0	0	0	0	0	2	0	2	2	0	0	0	0
SDAD1	0	0	0	0	0	3	1	2	3	0	0	0.314285714285714	0
SDC1	2	0	0	0	0	7	0	0	9	0	0	0	0
SDC2	0	0	0	0	0	3	3	3	3	0	0	0.885714285714286	0.020922
SDC3	0	0	0	0	0	3	0	1	3	0	0	0	0
SDC4	0	0	0	0	0	1	0	0	1	0	0	0	0
SDCBP2	0	0	0	0	0	1	0	0	1	0	0	0	0
SDCCAG1	0	0	0	0	0	20	0	3	20	0	0	0	0
SDCCAG3	0	0	0	0	0	5	0	1	5	0	0	0	0.03625
SDCCAG8	2	0	0	0	0	17	4	6	19	0	0	0.21025641025641	0.011237
SDF2	0	0	0	0	0	2	1	1	2	0	0	0.44	0
SDF4	0	0	0	0	0	2	0	1	2	0	0	0	0
SDHA	1	0	0	0	0	11	1	2	12	0	0	0.088	0
SDHAF2	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0
SDHB	1	1	0	1	0	3	1	1	4	0.222222222222222	0	0.244444444444444	0
SDHC	0	0	0	0	0	2	0	0	2	0	0	0	0
SDHD	0	0	0	0	0	2	0	0	2	0	0	0	0
SDK1	5	1	0	1	0	35	4	8	40	0.0246913580246914	0	0.101234567901235	0.051189
SDK2	1	0	0	0	0	11	9	10	12	0	0	0.728	0.019081
SDPR	0	0	0	0	0	0	1	1	0	0	0	2.2	0.020922
SDR16C5	0	0	0	0	0	3	0	0	3	0	0	0	0.024913
SDR39U1	0	0	0	0	0	2	0	0	2	0	0	0	0
SDR42E1	1	0	0	0	0	1	1	1	2	0	0	0.44	0.018021
SDR9C7	0	0	0	0	0	1	1	1	1	0	0	0.733333333333333	0.028513
SDS	2	0	0	0	0	7	0	1	9	0	0	0	0.051383
SDSL	2	0	0	0	0	8	0	2	10	0	0	0	0.028513
SEBOX	0	0	0	0	0	1	0	1	1	0	0	0	0.048728
SEC11C	0	0	0	0	0	5	0	0	5	0	0	0	0
SEC13	0	1	0	1	0	3	1	1	3	0.285714285714286	0	0.314285714285714	0.03625
SEC14L1	1	0	0	0	0	8	2	3	9	0	0	0.221052631578947	0.022747
SEC14L2	0	1	0	1	0	4	0	1	4	0.222222222222222	0	0	0
SEC14L3	0	0	0	0	0	7	1	1	7	0	0	0.146666666666667	0.025727
SEC14L4	1	0	0	0	0	5	0	2	6	0	0	0	0.015822
SEC14L5	4	0	0	0	0	8	1	1	12	0	0	0.088	0.016493
SEC16A	2	0	0	0	0	7	1	3	9	0	0	0.115789473684211	0.011077
SEC16B	3	0	0	0	0	12	2	5	15	0	0	0.135483870967742	0.009119
SEC22A	0	1	0	1	0	3	1	1	3	0.285714285714286	0	0.314285714285714	0
SEC22B	3	0	0	0	0	5	2	4	8	0	0	0.247058823529412	0
SEC22C	0	0	0	0	0	1	0	0	1	0	0	0	0
SEC23A	0	1	0	1	1	7	2	2	7	0.133333333333333	0.133333333333333	0.28	0.010621
SEC23B	2	0	0	0	0	14	2	7	16	0	0	0.127272727272727	0.035326
SEC23IP	2	1	0	1	0	9	3	5	11	0.0869565217391304	0	0.269565217391304	0.008158
SEC24A	1	1	0	1	0	9	1	3	10	0.0952380952380952	0	0.104761904761905	0.010068
SEC24B	1	0	0	0	1	6	1	3	7	0	0.133333333333333	0.146666666666667	0.033507
SEC24C	2	0	0	0	0	9	1	3	11	0	0	0.0956521739130435	0.010621
SEC24D	1	0	0	0	0	6	1	2	7	0	0	0.146666666666667	0.033269
SEC31A	0	0	0	0	0	9	3	6	9	0	0	0.326315789473684	0
SEC31B	0	0	0	0	0	5	3	3	5	0	0	0.563636363636364	0.016493
SEC61A1	0	0	0	0	0	2	1	1	2	0	0	0.44	0.018021
SEC61A2	0	0	0	0	0	3	1	1	3	0	0	0.314285714285714	0.028513
SEC61G	0	0	0	0	0	2	2	2	2	0	0	0.84	0
SEC62	0	0	0	0	0	4	0	0	4	0	0	0	0
SEC63	1	1	0	1	0	9	1	1	10	0.0952380952380952	0	0.104761904761905	0.060836
SECISBP2	0	0	0	0	0	4	0	1	4	0	0	0	0.047877
SECISBP2L	1	0	0	0	0	5	2	2	6	0	0	0.323076923076923	0.020555
SEH1L	0	0	0	0	0	4	0	1	4	0	0	0	0.028513
SEL1L	0	1	0	1	1	9	1	2	9	0.105263157894737	0.105263157894737	0.115789473684211	0.015822
SEL1L2	3	0	0	0	0	22	3	6	25	0	0	0.12156862745098	0.021302
SEL1L3	1	1	0	1	0	6	0	1	7	0.133333333333333	0	0	0.010068
SELE	1	1	0	1	0	7	2	3	8	0.117647058823529	0	0.247058823529412	0.03625
SELENBP1	2	0	0	0	0	13	1	2	15	0	0	0.0709677419354839	0
SELK	0	0	0	0	0	2	0	0	2	0	0	0	0
SELL	0	0	0	0	0	5	1	2	5	0	0	0.2	0.022105
SELM	0	0	0	0	0	3	0	0	3	0	0	0	0
SELO	1	0	0	0	1	3	0	0	4	0	0.222222222222222	0	0
SELP	3	2	0	2	0	22	6	8	25	0.0784313725490196	0	0.23921568627451	0.050963
SELPLG	0	0	0	0	0	1	0	1	1	0	0	0	0.018021
SELS	0	0	0	0	0	1	0	0	1	0	0	0	0
SELT	0	0	0	0	0	6	0	2	6	0	0	0	0
SELV	2	0	0	0	0	3	0	0	5	0	0	0	0
SEMA3A	0	0	0	0	0	14	3	6	14	0	0	0.213793103448276	0.030403
SEMA3B	2	0	0	0	0	2	1	1	4	0	0	0.244444444444444	0
SEMA3C	2	0	0	0	1	11	3	4	13	0	0.0740740740740741	0.22962962962963	0.018896
SEMA3D	2	1	0	1	0	19	1	2	21	0.0465116279069767	0	0.0511627906976744	0.04199
SEMA3E	4	1	0	1	0	27	3	5	31	0.0317460317460317	0	0.0984126984126984	0.021797
SEMA3F	0	0	0	0	0	5	2	3	5	0	0	0.381818181818182	0
SEMA3G	0	1	0	1	0	6	2	2	6	0.153846153846154	0	0.323076923076923	0
SEMA4A	0	0	0	0	0	10	0	1	10	0	0	0	0.019365
SEMA4B	0	0	0	0	0	2	0	1	2	0	0	0	0
SEMA4C	0	0	0	0	0	2	1	2	2	0	0	0.44	0.015203
SEMA4D	1	0	0	0	0	13	1	1	14	0	0	0.0758620689655173	0
SEMA4F	2	1	0	1	0	10	1	5	12	0.08	0	0.088	0.035615
SEMA4G	0	0	0	0	0	1	0	0	1	0	0	0	0.054501
SEMA5A	5	1	0	1	0	24	4	8	29	0.0338983050847458	0	0.138983050847458	0.038334
SEMA5B	4	1	0	1	0	21	4	5	25	0.0392156862745098	0	0.16078431372549	0.030727
SEMA6A	2	0	0	0	0	6	0	0	8	0	0	0	0.010337
SEMA6B	1	0	0	0	0	6	0	1	7	0	0	0	0.022747
SEMA6C	1	1	0	1	0	7	4	4	8	0.117647058823529	0	0.482352941176471	0.026011
SEMA6D	1	0	0	0	0	19	5	11	20	0	0	0.248780487804878	0.027378
SEMA7A	2	0	0	0	0	4	1	1	6	0	0	0.169230769230769	0
SEMG1	3	0	0	0	0	5	0	2	8	0	0	0	0.08775
SEMG2	1	2	0	2	0	7	2	3	8	0.235294117647059	0	0.247058823529412	0.129234
SENP1	2	0	0	0	0	7	0	3	9	0	0	0	0
