Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
SOHLH2	6	0	0	0	0	16	4	16	22	0	0	0.198347107438017	0
SON	30	2	3	5	0	65	56	88	95	0.0534979423868313	0	0.584362139917695	0.008517
SORBS1	19	5	0	5	2	46	29	54	65	0.0773809523809524	0.03125	0.443452380952381	0.013604
SORBS2	31	3	3	6	3	58	32	50	89	0.0679824561403509	0.0339912280701754	0.359649122807017	0.01463
SORBS3	9	3	1	4	1	23	11	21	32	0.12280701754386	0.0321637426900585	0.345029239766082	0
SORCS1	30	6	2	8	13	95	86	141	125	0.0644654088050314	0.102987421383648	0.682389937106918	0.052254
SORCS2	23	1	0	1	5	38	22	34	61	0.0189873417721519	0.0806962025316456	0.360759493670886	0.020922
SORCS3	53	7	2	9	11	113	86	136	166	0.0546967895362663	0.0659928656361475	0.516052318668252	0.029947
SORD	0	0	0	0	1	2	2	3	2	0	0.261904761904762	0.666666666666667	0
SORL1	40	5	2	7	11	95	57	98	135	0.0524781341107872	0.0809037900874636	0.421282798833819	0.011347
SORT1	13	1	1	2	1	27	7	19	40	0.052132701421801	0.0260663507109005	0.184834123222749	0.062239
SOS1	10	3	2	5	2	45	44	75	55	0.0909090909090909	0.0367132867132867	0.783216783216783	0.116859
SOS2	10	2	0	2	2	40	27	59	50	0.0421455938697318	0.0402298850574713	0.532567049808429	0.012507
SOST	1	0	0	0	0	6	5	10	7	0	0	0.630434782608696	0
SOSTDC1	3	0	0	0	0	6	5	8	9	0	0	0.517857142857143	0
SOWAHA	1	0	0	0	0	4	1	3	5	0	0	0.25	0
SOWAHB	8	3	0	3	0	24	8	24	32	0.0935672514619883	0	0.257309941520468	0
SOWAHC	3	0	1	1	0	10	9	16	13	0.0789473684210526	0	0.644736842105263	0
SOWAHD	1	1	0	1	0	9	0	7	10	0.0983606557377049	0	0	0.043891
SOX1	4	1	0	1	0	5	9	10	9	0.107142857142857	0	0.875	0
SOX10	8	1	2	3	1	18	10	15	26	0.113475177304965	0.0390070921985816	0.382978723404255	0
SOX11	12	0	1	1	0	19	7	17	31	0.036144578313253	0	0.234939759036145	0
SOX12	3	0	0	0	0	4	4	5	7	0	0	0.521739130434783	0
SOX13	4	2	1	3	1	19	8	16	23	0.126984126984127	0.0436507936507937	0.349206349206349	0
SOX14	7	2	1	3	0	18	9	19	25	0.117647058823529	0	0.360294117647059	0.018896
SOX15	2	0	0	0	0	6	3	7	8	0	0	0.372549019607843	0.043891
SOX17	9	1	1	2	0	17	16	23	26	0.0780141843971631	0	0.595744680851064	0.11652
SOX18	3	0	0	0	0	6	3	5	9	0	0	0.339285714285714	0
SOX2	3	0	1	1	0	8	5	11	11	0.0909090909090909	0	0.439393939393939	0
SOX21	1	1	0	1	0	5	3	4	6	0.146341463414634	0	0.463414634146341	0
SOX3	10	2	1	3	0	20	9	17	30	0.0993788819875776	0	0.304347826086957	0.022105
SOX30	10	4	1	5	0	33	8	28	43	0.115044247787611	0	0.194690265486726	0.013143
SOX4	1	0	0	0	0	4	12	13	5	0	0	1.77777777777778	0.086472
SOX5	12	3	0	3	1	41	49	76	53	0.0579710144927536	0.0199275362318841	0.902173913043478	0.02578
SOX6	7	1	1	2	4	23	33	42	30	0.0683229813664596	0.127329192546584	1.04968944099379	0.081735
SOX7	9	1	0	1	0	26	16	32	35	0.032258064516129	0	0.451612903225806	0.031525
SOX8	7	0	0	0	0	16	10	20	23	0	0	0.428571428571429	0.018021
SOX9	7	6	5	11	2	29	16	25	36	0.293193717277487	0.0549738219895288	0.43979057591623	0.01463
SP1	7	2	2	4	1	23	8	22	30	0.130434782608696	0.0341614906832298	0.273291925465839	0
SP100	8	2	2	4	9	47	15	43	55	0.0734265734265734	0.159090909090909	0.276223776223776	0.008709
SP110	6	2	1	3	3	27	9	26	33	0.0909090909090909	0.0880681818181818	0.278409090909091	0
SP140	17	2	0	2	6	61	20	58	78	0.027431421446384	0.0760598503740648	0.259351620947631	0.024148
SP140L	7	0	0	0	0	18	7	18	25	0	0	0.286764705882353	0.019858
SP2	5	0	1	1	1	11	9	14	16	0.0659340659340659	0.0604395604395604	0.538461538461539	0
SP3	4	6	1	7	3	22	13	21	26	0.25531914893617	0.109929078014184	0.48936170212766	0.017224
SP4	8	4	1	5	0	32	16	37	40	0.123222748815166	0	0.398104265402844	0.019365
SP5	4	1	0	1	0	7	3	5	11	0.0909090909090909	0	0.287878787878788	0
SP6	9	0	1	1	0	12	5	8	21	0.0517241379310345	0	0.25	0
SP7	6	1	1	2	0	15	6	14	21	0.0948275862068966	0	0.293103448275862	0
SP8	7	0	1	1	0	14	4	10	21	0.0517241379310345	0	0.206896551724138	0
SP9	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
SPA17	3	0	1	1	0	7	4	8	10	0.0983606557377049	0	0.39344262295082	0
SPACA1	9	2	2	4	2	24	8	18	33	0.119318181818182	0.0596590909090909	0.25	0.019858
SPACA3	8	1	2	3	1	16	9	13	24	0.122137404580153	0.0419847328244275	0.374045801526718	0.026595
SPACA4	3	1	0	1	0	5	2	3	8	0.117647058823529	0	0.274509803921569	0
SPACA6P	1	0	0	0	0	1	0	0	2	0	0	0	0
SPACA7	6	0	0	0	2	15	5	14	21	0	0.0905172413793103	0.25	0.043891
SPAG1	8	2	3	5	1	32	15	33	40	0.123222748815166	0.0260663507109005	0.374407582938389	0
SPAG11B	1	0	0	0	0	2	0	1	3	0	0	0	0
SPAG16	21	1	1	2	5	42	34	53	63	0.0337423312883436	0.0782208588957055	0.533742331288343	0.007108
SPAG17	32	6	3	9	4	106	71	137	138	0.0656205420827389	0.029243937232525	0.512125534950071	0.013416
SPAG4	5	3	2	5	2	18	11	18	23	0.206349206349206	0.0833333333333333	0.468253968253968	0.019858
SPAG5	6	0	3	3	2	27	15	35	33	0.0909090909090909	0.0596590909090909	0.448863636363636	0
SPAG6	6	2	1	3	0	21	9	23	27	0.10958904109589	0	0.335616438356164	0.015822
SPAG7	3	1	1	2	4	12	3	6	15	0.127906976744186	0.238372093023256	0.22093023255814	0
SPAG8	5	1	0	1	2	16	4	12	21	0.0517241379310345	0.0905172413793103	0.206896551724138	0
SPAG9	10	4	2	6	2	33	26	44	43	0.13716814159292	0.0464601769911504	0.592920353982301	0
SPAM1	22	2	1	3	1	59	32	66	81	0.0384615384615385	0.0132211538461538	0.394230769230769	0.043399
SPANXC	0	0	0	0	0	1	0	0	1	0	0	0	0
SPANXD	0	1	0	1	0	3	3	6	3	0.230769230769231	0	0.730769230769231	0
SPANXN1	4	1	0	1	1	9	6	10	13	0.0789473684210526	0.0723684210526316	0.447368421052632	0.033269
SPANXN2	7	1	2	3	0	22	14	31	29	0.102564102564103	0	0.474358974358974	0.047705
SPANXN3	6	0	1	1	1	17	13	22	23	0.0476190476190476	0.0436507936507937	0.547619047619048	0.016493
SPANXN4	1	1	0	1	1	7	2	6	8	0.117647058823529	0.107843137254902	0.274509803921569	0
SPANXN5	3	2	0	2	0	6	2	3	9	0.196428571428571	0	0.25	0
SPARC	5	0	1	1	0	10	8	14	15	0.0697674418604651	0	0.511627906976744	0
SPARCL1	7	1	1	2	3	27	9	26	34	0.0607734806629834	0.0856353591160221	0.270718232044199	0
SPAST	8	0	1	1	1	17	11	18	25	0.0441176470588235	0.0404411764705882	0.433823529411765	0
SPATA1	2	0	0	0	0	6	2	6	8	0	0	0.274509803921569	0
SPATA12	1	2	0	2	0	4	3	4	5	0.305555555555556	0	0.527777777777778	0
SPATA13	8	2	0	2	0	22	14	28	30	0.0683229813664596	0	0.459627329192547	0
SPATA16	13	1	1	2	3	45	33	60	58	0.0365448504983389	0.0514950166112957	0.561461794019933	0.006298
SPATA17	11	5	1	6	4	33	16	28	44	0.134199134199134	0.0887445887445887	0.363636363636364	0.0436
SPATA18	12	4	0	4	2	35	26	46	47	0.0853658536585366	0.0426829268292683	0.544715447154472	0.035615
SPATA19	5	1	0	1	4	12	9	12	17	0.0625	0.213541666666667	0.510416666666667	0.028513
SPATA2	5	1	2	3	0	17	15	26	22	0.132231404958678	0	0.652892561983471	0.01463
SPATA20	13	0	0	0	0	25	17	29	38	0	0	0.442786069651741	0.012712
SPATA21	7	1	0	1	1	24	8	23	31	0.036144578313253	0.0331325301204819	0.265060240963855	0.041059
SPATA22	0	0	0	0	0	8	11	21	8	0	0	1.15686274509804	0.017224
SPATA24	2	0	0	0	0	2	1	1	4	0	0	0.290322580645161	0
SPATA25	5	1	0	1	0	13	3	10	18	0.0594059405940594	0	0.188118811881188	0
SPATA2L	3	0	0	0	0	7	3	8	10	0	0	0.311475409836066	0
SPATA3	0	0	0	0	0	2	0	2	2	0	0	0	0
SPATA31A6	0	0	0	0	0	3	3	6	3	0	0	0.730769230769231	0
SPATA31B1P	0	0	0	0	0	4	2	5	4	0	0	0.451612903225806	0
SPATA31C1	0	0	0	0	0	1	0	1	1	0	0	0	0
SPATA31D1	27	5	1	6	0	63	20	58	90	0.0672451193058568	0	0.225596529284165	0.012712
SPATA31D5P	0	0	0	0	0	1	1	3	1	0	0	0.5625	0
SPATA31E1	18	3	1	4	1	45	15	41	63	0.0644171779141104	0.0168711656441718	0.242331288343558	0.017614
SPATA32	3	0	0	0	0	6	1	4	9	0	0	0.160714285714286	0
SPATA33	1	0	0	0	2	5	2	4	6	0	0.25609756097561	0.341463414634146	0.058892
SPATA4	4	1	1	2	2	14	12	18	18	0.108910891089109	0.103960396039604	0.633663366336634	0.019858
SPATA45	4	1	1	2	0	9	0	3	13	0.144736842105263	0	0	0
SPATA5	10	1	0	1	1	19	12	22	29	0.0384615384615385	0.0352564102564103	0.41025641025641	0.016493
SPATA5L1	10	1	2	3	0	19	8	15	29	0.102564102564103	0	0.282051282051282	0
SPATA6	5	5	1	6	2	19	13	20	24	0.236641221374046	0.0801526717557252	0.526717557251908	0.059431
SPATA6L	0	0	0	0	0	7	1	8	7	0	0	0.195652173913043	0
SPATA7	5	4	1	5	0	21	13	25	26	0.184397163120567	0	0.48936170212766	0
SPATA8	7	0	0	0	2	20	10	26	27	0	0.0719178082191781	0.36986301369863	0.037355
SPATA9	3	1	0	1	0	9	5	10	12	0.0845070422535211	0	0.408450704225352	0.033269
SPATC1	9	0	0	0	0	23	10	25	32	0	0	0.315789473684211	0.01463
SPATC1L	6	0	0	0	0	10	1	5	16	0	0	0.0989010989010989	0
SPATS1	8	1	0	1	2	21	8	20	29	0.0384615384615385	0.0673076923076923	0.282051282051282	0
SPATS2	3	1	0	1	2	12	16	23	15	0.0697674418604651	0.122093023255814	0.976744186046512	0
SPATS2L	7	0	1	1	1	15	11	21	22	0.0495867768595041	0.0454545454545455	0.487603305785124	0.017224
SPC24	3	0	0	0	1	5	3	3	8	0	0.107843137254902	0.372549019607843	0
SPC25	2	0	0	0	0	5	1	4	7	0	0	0.195652173913043	0
SPCS1	0	1	1	2	1	3	3	4	3	0.423076923076923	0.211538461538462	0.730769230769231	0
SPCS2	0	0	0	0	0	1	0	1	1	0	0	0	0
SPCS3	1	0	0	0	1	9	1	7	10	0	0.0901639344262295	0.147540983606557	0
SPDEF	11	2	0	2	0	25	10	23	36	0.0575916230366492	0	0.282722513089005	0.082111
SPDL1	10	1	1	2	3	22	11	18	32	0.064327485380117	0.0906432748538012	0.345029239766082	0
SPDYA	4	0	0	0	0	11	4	12	15	0	0	0.27906976744186	0
SPDYC	7	0	0	0	1	17	4	17	24	0	0.0419847328244275	0.183206106870229	0.020922
SPDYE1	0	0	1	1	0	3	0	2	3	0.230769230769231	0	0	0
SPDYE3	4	0	0	0	0	4	2	3	8	0	0	0.274509803921569	0
SPDYE4	6	0	1	1	1	14	3	8	20	0.0540540540540541	0.0495495495495496	0.171171171171171	0
SPDYE5	0	0	0	0	0	0	1	1	0	0	0	0.818181818181818	0
SPECC1	16	3	5	8	1	44	22	42	60	0.131832797427653	0.0176848874598071	0.366559485530547	0.068808
SPECC1L	7	2	0	2	0	20	21	34	27	0.0753424657534247	0	0.746575342465754	0
SPEF1	5	1	0	1	0	9	1	4	14	0.0740740740740741	0	0.111111111111111	0
SPEF2	37	18	6	24	8	124	66	137	161	0.14828431372549	0.0496323529411765	0.409313725490196	0.033579
SPEG	60	11	6	17	2	116	64	107	176	0.0965207631874299	0.0117845117845118	0.363636363636364	0.007044
SPEM1	2	2	0	2	1	10	5	10	12	0.154929577464789	0.0774647887323944	0.408450704225352	0.033269
SPEN	60	25	17	42	2	162	83	149	222	0.188224799286351	0.00936663693131133	0.373773416592328	0.005094
SPERT	14	1	0	1	1	25	11	22	39	0.029126213592233	0.0266990291262136	0.286407766990291	0.051383
SPESP1	4	1	1	2	0	16	12	26	20	0.0990990990990991	0	0.576576576576577	0.037355
SPG11	27	13	3	16	2	77	29	65	104	0.152542372881356	0.019774011299435	0.28060263653484	0.005912
SPG20	11	2	1	3	1	32	22	36	43	0.0707964601769911	0.0243362831858407	0.504424778761062	0.019858
SPG21	4	0	0	0	0	8	8	12	12	0	0	0.619718309859155	0
SPG7	15	1	5	6	2	37	13	27	52	0.114391143911439	0.0387453874538745	0.254612546125461	0.025727
SPHAR	0	0	0	0	0	1	1	2	1	0	0	0.5625	0
SPHK1	6	0	1	1	0	10	4	7	16	0.0659340659340659	0	0.263736263736264	0
SPHK2	12	1	3	4	2	26	12	25	38	0.104477611940299	0.0522388059701493	0.318407960199005	0.01463
SPHKAP	63	10	3	13	3	181	102	221	244	0.0536149471974005	0.012591389114541	0.417546709991877	0.040247
SPI1	6	0	0	0	0	11	7	12	17	0	0	0.40625	0
SPIB	9	1	0	1	2	14	5	7	23	0.0476190476190476	0.0833333333333333	0.23015873015873	0
SPIC	8	0	1	1	0	18	4	14	26	0.0425531914893617	0	0.170212765957447	0.024913
SPICE1	9	3	0	3	2	28	18	34	37	0.0816326530612245	0.0535714285714286	0.479591836734694	0.01092
SPIDR	10	3	0	3	1	34	9	31	44	0.0692640692640693	0.0238095238095238	0.212121212121212	0.011929
SPIN1	6	1	0	1	1	10	3	5	16	0.0659340659340659	0.0604395604395604	0.208791208791209	0
SPIN3	1	1	1	2	0	7	7	12	8	0.215686274509804	0	0.764705882352941	0.028513
SPIN4	3	1	0	1	0	9	11	18	12	0.0845070422535211	0	0.830985915492958	0.03625
SPINK1	0	0	0	0	0	1	0	1	1	0	0	0	0
SPINK13	0	1	0	1	0	5	1	6	5	0.166666666666667	0	0.25	0
SPINK14	1	0	0	0	0	4	1	4	5	0	0	0.25	0
SPINK2	1	0	0	0	3	4	3	3	5	0	0.430555555555556	0.527777777777778	0
SPINK4	0	0	0	0	0	3	3	6	3	0	0	0.730769230769231	0
SPINK5	8	4	2	6	4	38	34	55	46	0.128630705394191	0.0850622406639004	0.721991701244813	0.013369
SPINK6	2	0	0	0	0	3	1	2	5	0	0	0.25	0
SPINK7	3	0	0	0	1	5	0	1	8	0	0.107843137254902	0	0
SPINK8	1	0	0	0	0	7	0	5	8	0	0	0	0
SPINK9	3	0	0	0	1	7	1	5	10	0	0.0901639344262295	0.147540983606557	0.054115
SPINT1	12	0	0	0	0	22	9	18	34	0	0	0.270718232044199	0
SPINT2	5	0	0	0	2	10	1	5	15	0	0.122093023255814	0.104651162790698	0
SPINT3	0	1	0	1	0	2	0	1	2	0.285714285714286	0	0	0
SPINT4	1	0	0	0	0	7	1	7	8	0	0	0.176470588235294	0
SPIRE1	10	4	0	4	1	22	14	22	32	0.12280701754386	0.0321637426900585	0.432748538011696	0
SPIRE2	9	1	2	3	3	23	12	22	32	0.0935672514619883	0.0906432748538012	0.374269005847953	0
SPN	4	1	1	2	0	16	3	15	20	0.0990990990990991	0	0.171171171171171	0
SPNS1	12	3	0	3	0	27	12	24	39	0.0776699029126214	0	0.310679611650485	0
SPNS2	4	0	0	0	0	7	4	8	11	0	0	0.363636363636364	0
SPNS3	8	2	1	3	2	32	3	21	40	0.0758293838862559	0.0497630331753555	0.0900473933649289	0
SPO11	4	1	0	1	1	11	14	19	15	0.0697674418604651	0.063953488372093	0.86046511627907	0.018896
SPOCD1	14	2	0	2	2	41	24	48	55	0.0384615384615385	0.0367132867132867	0.433566433566434	0.022105
SPOCK1	11	3	1	4	2	30	23	37	41	0.0972222222222222	0.0486111111111111	0.550925925925926	0.035459
SPOCK2	6	1	0	1	1	11	4	6	17	0.0625	0.0572916666666667	0.25	0
SPOCK3	12	5	3	8	2	40	27	46	52	0.151291512915129	0.0387453874538745	0.512915129151291	0.040951
SPON1	7	2	0	2	2	17	4	12	24	0.083969465648855	0.0801526717557252	0.183206106870229	0
SPON2	6	0	2	2	1	13	7	9	19	0.10377358490566	0.0518867924528302	0.367924528301887	0
SPOP	3	4	1	5	4	28	47	65	31	0.156626506024096	0.123493975903614	1.43975903614458	0.475524
SPOPL	9	3	0	3	1	23	16	25	32	0.0935672514619883	0.0321637426900585	0.491228070175439	0.038522
SPP1	4	3	0	3	0	19	6	19	23	0.126984126984127	0	0.26984126984127	0
SPP2	4	1	0	1	2	18	0	14	22	0.0495867768595041	0.0867768595041322	0	0
SPPL2A	5	0	0	0	0	10	9	14	15	0	0	0.569767441860465	0
SPPL2B	7	0	0	0	2	10	5	6	17	0	0.109375	0.302083333333333	0
SPPL2C	20	1	2	3	0	36	17	33	56	0.0549828178694158	0	0.305841924398625	0
SPPL3	3	0	0	0	1	6	8	12	9	0	0.0982142857142857	0.785714285714286	0.028513
SPR	5	2	2	4	0	12	1	5	17	0.21875	0	0.09375	0
SPRED1	7	6	1	7	1	22	15	23	29	0.230769230769231	0.0352564102564103	0.506410256410256	0
SPRED2	7	2	3	5	0	18	19	26	25	0.191176470588235	0	0.727941176470588	0.014098
SPRED3	3	0	3	3	3	12	7	10	15	0.186046511627907	0.180232558139535	0.453488372093023	0
SPRN	1	0	0	0	0	1	0	0	2	0	0	0	0
SPRR1A	3	0	1	1	0	4	5	5	7	0.130434782608696	0	0.630434782608696	0.054115
SPRR1B	3	0	1	1	1	4	2	1	7	0.130434782608696	0.119565217391304	0.304347826086957	0
SPRR2A	0	0	0	0	0	1	0	0	1	0	0	0	0
SPRR2E	0	0	0	0	1	2	1	2	2	0	0.261904761904762	0.428571428571429	0
SPRR2F	0	0	0	0	0	1	0	1	1	0	0	0	0
SPRR2G	0	0	0	0	0	4	2	6	4	0	0	0.451612903225806	0
SPRR3	5	0	0	0	0	10	7	11	15	0	0	0.453488372093023	0
SPRR4	2	1	1	2	0	5	1	2	7	0.239130434782609	0	0.195652173913043	0
SPRTN	4	1	0	1	0	15	8	18	19	0.0566037735849057	0	0.415094339622642	0.019858
SPRY1	3	0	0	0	0	7	7	12	10	0	0	0.639344262295082	0.028513
SPRY2	2	0	0	0	0	8	5	11	10	0	0	0.475409836065574	0
SPRY3	10	3	0	3	0	26	13	28	36	0.0837696335078534	0	0.361256544502618	0.024913
SPRY4	6	0	1	1	0	14	4	11	20	0.0540540540540541	0	0.216216216216216	0
SPRYD3	3	0	0	0	0	11	11	21	14	0	0	0.728395061728395	0.043891
SPRYD4	2	1	0	1	0	4	4	5	6	0.146341463414634	0	0.585365853658537	0
SPRYD7	1	0	0	0	0	5	4	8	6	0	0	0.585365853658537	0
SPSB1	8	0	1	1	0	12	7	11	20	0.0540540540540541	0	0.351351351351351	0
SPSB2	1	2	3	5	0	7	6	7	8	0.509803921568628	0	0.666666666666667	0
SPSB3	7	0	0	0	2	12	6	10	19	0	0.0990566037735849	0.320754716981132	0
SPSB4	5	0	0	0	0	7	4	5	12	0	0	0.338028169014085	0
SPTA1	115	35	9	44	24	336	223	392	451	0.0975286849073257	0.0531774051191527	0.493821712268314	0.061229
SPTAN1	38	10	5	15	6	82	71	102	120	0.124386252045827	0.0499181669394435	0.587561374795417	0.01092
SPTB	59	8	3	11	5	136	59	119	195	0.0567951318458418	0.0258620689655172	0.303245436105477	0.033117
SPTBN1	38	10	1	11	6	80	44	75	118	0.0931780366056572	0.0507487520798669	0.372712146422629	0.014816
SPTBN2	31	5	5	10	3	69	55	90	100	0.0998043052837573	0.0303326810176125	0.545988258317025	0.019858
SPTBN4	38	2	2	4	6	74	57	95	112	0.0367775831873905	0.053415061295972	0.506129597197898	0.018896
SPTBN5	45	5	8	13	4	95	35	71	140	0.0928270042194093	0.0288326300984529	0.251758087201125	0.010621
SPTLC1	8	2	0	2	1	15	4	8	23	0.0873015873015873	0.0436507936507937	0.19047619047619	0
SPTLC2	6	0	1	1	0	16	15	27	22	0.0495867768595041	0	0.652892561983471	0.03625
SPTLC3	14	0	1	1	0	33	21	40	47	0.024390243902439	0	0.443089430894309	0.052837
SPTSSA	1	0	0	0	0	1	4	4	2	0	0	1.14285714285714	0
SPTSSB	1	1	0	1	0	3	2	3	4	0.193548387096774	0	0.451612903225806	0
SPTY2D1	14	4	2	6	1	34	6	21	48	0.123505976095618	0.0219123505976096	0.135458167330677	0
SPX	4	1	2	3	2	14	4	10	18	0.158415841584158	0.103960396039604	0.237623762376238	0
SPZ1	8	2	0	2	0	28	5	26	36	0.0575916230366492	0	0.151832460732984	0.093271
SQLE	3	1	0	1	1	9	4	7	12	0.0845070422535211	0.0774647887323944	0.338028169014085	0
SQRDL	10	3	1	4	1	18	9	12	28	0.139072847682119	0.0364238410596027	0.324503311258278	0
SQSTM1	8	0	1	1	2	17	6	12	25	0.0441176470588235	0.0772058823529412	0.25	0
SRA1	2	0	1	1	1	7	1	4	9	0.107142857142857	0.0982142857142857	0.160714285714286	0
SRBD1	13	7	3	10	1	40	21	39	53	0.184782608695652	0.0199275362318841	0.394927536231884	0.026595
SRC	10	0	0	0	1	15	15	21	25	0	0.0404411764705882	0.580882352941177	0.031945
SRCAP	48	11	13	24	3	135	78	143	183	0.130669546436285	0.0167386609071274	0.42548596112311	0.024448
SRCIN1	14	2	4	6	2	37	22	38	51	0.116541353383459	0.0394736842105263	0.428571428571429	0.018896
SRD5A1	1	0	0	0	0	9	2	11	10	0	0	0.229508196721311	0
SRD5A2	5	1	0	1	1	10	3	4	15	0.0697674418604651	0.063953488372093	0.22093023255814	0
SRD5A3	7	1	0	1	1	17	1	12	24	0.0458015267175573	0.0419847328244275	0.0687022900763359	0.028513
SREBF1	9	0	2	2	0	24	20	35	33	0.0625	0	0.590909090909091	0.010621
SREBF2	15	2	1	3	1	35	23	38	50	0.0613026819923372	0.0210727969348659	0.455938697318008	0
SREK1	4	1	0	1	1	13	9	18	17	0.0625	0.0572916666666667	0.510416666666667	0
SREK1IP1	1	1	0	1	0	6	4	8	7	0.130434782608696	0	0.521739130434783	0
SRF	6	0	0	0	2	12	10	13	18	0	0.103960396039604	0.534653465346535	0
SRFBP1	5	2	1	3	0	16	3	13	21	0.137931034482759	0	0.163793103448276	0
SRGAP1	21	2	1	3	4	48	34	58	69	0.0449438202247191	0.0575842696629213	0.48876404494382	0.024148
SRGAP2	10	1	0	1	1	22	8	18	32	0.0350877192982456	0.0321637426900585	0.257309941520468	0
SRGAP3	20	5	2	7	1	39	30	48	59	0.117647058823529	0.0179738562091503	0.503267973856209	0.026104
SRGAP3-AS1	0	0	0	0	1	0	0	0	0	0	0.5	0	0
SRGN	2	2	0	2	0	8	3	7	10	0.180327868852459	0	0.311475409836066	0
SRI	2	0	0	0	0	5	2	4	7	0	0	0.304347826086957	0
SRL	12	1	0	1	0	22	14	23	34	0.0331491712707182	0	0.408839779005525	0.050039
SRM	4	0	0	0	0	5	6	7	9	0	0	0.607142857142857	0
SRMS	14	0	0	0	1	23	6	16	37	0	0.0280612244897959	0.173469387755102	0
SRP14	1	0	0	0	0	3	0	1	4	0	0	0	0
SRP19	3	0	0	0	0	5	5	8	8	0	0	0.568627450980392	0
SRP54	3	1	0	1	1	9	9	12	12	0.0845070422535211	0.0774647887323944	0.690140845070423	0.028513
SRP68	7	2	1	3	2	24	10	23	31	0.0963855421686747	0.0632530120481928	0.325301204819277	0
SRP72	9	3	0	3	3	28	14	26	37	0.0816326530612245	0.0790816326530612	0.377551020408163	0.046222
SRP9	0	0	0	0	1	1	0	0	1	0	0.34375	0	0
SRPK1	7	0	0	0	1	12	14	20	19	0	0.0518867924528302	0.69811320754717	0.018021
SRPK2	10	2	1	3	3	25	13	20	35	0.0860215053763441	0.0833333333333333	0.370967741935484	0.033269
SRPK3	9	0	4	4	3	29	8	21	38	0.104477611940299	0.0771144278606965	0.218905472636816	0
SRPR	8	2	1	3	1	28	15	31	36	0.0837696335078534	0.0287958115183246	0.413612565445026	0
SRPRB	4	0	1	1	1	15	7	17	19	0.0566037735849057	0.0518867924528302	0.367924528301887	0.020922
SRPX	10	5	0	5	1	19	15	20	29	0.166666666666667	0.0352564102564103	0.506410256410256	0.018021
SRPX2	3	3	1	4	1	15	10	18	18	0.207920792079208	0.0544554455445545	0.534653465346535	0
SRR	1	0	1	1	0	9	2	10	10	0.0983606557377049	0	0.229508196721311	0
SRRD	2	0	1	1	1	14	2	11	16	0.0659340659340659	0.0604395604395604	0.153846153846154	0.033269
SRRM1	6	1	0	1	1	17	15	27	23	0.0476190476190476	0.0436507936507937	0.626984126984127	0
SRRM2	35	7	8	15	2	102	69	125	137	0.109195402298851	0.0150862068965517	0.501436781609195	0.014741
SRRM3	5	0	0	0	3	10	4	7	15	0	0.180232558139535	0.27906976744186	0
SRRM4	18	3	3	6	0	46	21	41	64	0.0936555891238671	0	0.329305135951662	0.039092
SRRM5	5	0	0	0	0	8	3	6	13	0	0	0.25	0
SRRT	16	2	3	5	1	43	23	45	59	0.0849673202614379	0.0179738562091503	0.388888888888889	0.008334
SRSF1	4	1	1	2	0	12	11	17	16	0.120879120879121	0	0.648351648351648	0
SRSF10	0	0	0	0	0	1	0	2	1	0	0	0	0
SRSF11	9	2	3	5	4	26	21	31	35	0.139784946236559	0.110215053763441	0.586021505376344	0.011929
SRSF12	1	0	1	1	0	7	3	8	8	0.117647058823529	0	0.372549019607843	0.039755
SRSF2	7	2	0	2	0	17	9	15	24	0.083969465648855	0	0.374045801526718	0.088999
SRSF3	4	0	1	1	0	7	2	4	11	0.0909090909090909	0	0.212121212121212	0
SRSF4	11	3	0	3	0	27	12	25	38	0.0796019900497512	0	0.318407960199005	0.027522
SRSF5	2	0	1	1	2	8	8	12	10	0.0983606557377049	0.172131147540984	0.721311475409836	0
SRSF6	2	0	0	0	0	11	10	19	13	0	0	0.710526315789474	0.0347
SRSF7	4	0	1	1	0	10	10	16	14	0.0740740740740741	0	0.666666666666667	0
SRSF8	1	1	0	1	0	3	1	2	4	0.193548387096774	0	0.290322580645161	0
SRSF9	1	1	0	1	1	5	5	7	6	0.146341463414634	0.134146341463415	0.707317073170732	0
SRXN1	6	1	1	2	0	9	2	3	15	0.127906976744186	0	0.162790697674419	0
SRY	0	1	0	1	0	3	0	2	3	0.230769230769231	0	0	0
SS18	7	0	3	3	0	17	9	18	24	0.122137404580153	0	0.374045801526718	0
SS18L1	7	0	0	0	1	10	5	11	17	0	0.0572916666666667	0.302083333333333	0
SS18L2	0	0	0	0	0	0	1	2	0	0	0	0.818181818181818	0
SSB	1	0	0	0	2	7	4	8	8	0	0.205882352941176	0.470588235294118	0
SSBP1	1	0	0	0	0	6	2	6	7	0	0	0.304347826086957	0
SSBP2	4	0	0	0	2	7	8	8	11	0	0.159090909090909	0.666666666666667	0
SSBP3	3	1	1	2	2	10	6	10	13	0.144736842105263	0.138157894736842	0.447368421052632	0
SSBP4	1	0	0	0	3	5	4	5	6	0	0.378048780487805	0.585365853658537	0
SSC4D	4	1	2	3	1	17	11	20	21	0.137931034482759	0.0474137931034483	0.508620689655172	0.018021
SSC5D	6	1	0	1	1	16	1	8	22	0.0495867768595041	0.0454545454545455	0.0743801652892562	0
