Gene	Silent	Nonsense	Frameshift	LOF	Splice	Missense.Benign	Missense.Damaging	Missense.total	Benign	LOF.TO.Benign.Ratio	Splice.TO.Benign.Ratio	Missense.Damaging.TO.Benign.Ratio	Entropy.Score
SMYD1	44	0	0	0	2	75	28	56	119	0	0.016273393002441	0.238405207485761	0.010068
SMYD2	14	2	2	4	0	25	10	16	39	0.1002331002331	0	0.263403263403263	0.028513
SMYD3	15	6	1	7	2	40	9	26	55	0.123938879456706	0.033955857385399	0.174872665534805	0
SMYD4	19	1	2	3	0	40	14	38	59	0.0524642289348172	0	0.243243243243243	0
SMYD5	10	4	1	5	1	34	18	36	44	0.110647181628392	0.0208768267223382	0.402922755741127	0
SNAI1	1	3	0	3	0	13	12	21	14	0.184357541899441	0	0.743016759776536	0.022105
SNAI2	17	0	1	1	0	38	18	39	55	0.0220713073005093	0	0.3276740237691	0.019858
SNAI3	6	1	0	1	1	16	8	16	22	0.0501930501930502	0.0386100386100386	0.359073359073359	0
SNAP23	2	1	2	3	1	6	7	9	8	0.277310924369748	0.0840336134453781	0.697478991596639	0
SNAP25	8	2	0	2	0	20	21	35	28	0.0721003134796238	0	0.699059561128527	0.041059
SNAP29	5	4	2	6	0	15	8	13	20	0.263598326359833	0	0.389121338912134	0
SNAP47	16	4	0	4	1	34	15	30	50	0.0797773654916512	0.0185528756957328	0.302411873840445	0.019858
SNAP91	22	3	4	7	6	57	56	85	79	0.0880579010856453	0.0723763570566948	0.691194209891435	0.009571
SNAPC1	4	3	3	6	1	20	11	21	24	0.225806451612903	0.03584229390681	0.440860215053763	0
SNAPC2	8	0	0	0	0	13	12	17	21	0	0	0.534136546184739	0
SNAPC3	4	1	0	1	0	15	4	14	19	0.0567685589519651	0	0.231441048034935	0
SNAPC4	26	4	3	7	3	65	33	60	91	0.0769230769230769	0.0316122233930453	0.361433087460485	0
SNAPC5	0	0	0	0	1	5	1	5	5	0	0.112359550561798	0.258426966292135	0
SNAPIN	2	0	1	1	0	6	1	4	8	0.109243697478992	0	0.19327731092437	0
SNCA	3	0	0	0	0	6	9	12	9	0	0	0.798449612403101	0.054115
SNCAIP	34	8	0	8	2	93	52	109	127	0.0634071810542399	0.0152788388082506	0.407181054239878	0.048541
SNCB	5	0	0	0	2	12	10	16	17	0	0.0956937799043062	0.54066985645933	0.098951
SNCG	3	0	0	0	0	5	4	7	8	0	0	0.445378151260504	0
SND1	29	5	3	8	5	70	26	55	99	0.0806608357628766	0.0485908649173955	0.26530612244898	0.011573
SNED1	29	3	2	5	0	71	24	63	100	0.0510105871029836	0	0.243503368623677	0.010337
SNF8	3	0	1	1	0	12	7	15	15	0.0687830687830688	0	0.439153439153439	0.028513
SNIP1	14	2	0	2	0	31	11	28	45	0.0470347648261759	0	0.251533742331288	0
SNN	1	0	0	0	0	4	5	8	5	0	0	0.707865168539326	0.054115
SNPH	17	3	1	4	1	35	19	34	52	0.0769230769230769	0.0178890876565295	0.363148479427549	0
SNRK	19	4	4	8	1	50	19	44	69	0.113854595336077	0.0137174211248285	0.278463648834019	0.018896
SNRNP200	61	11	1	12	0	135	48	123	196	0.0615307653826913	0	0.246623311655828	0.020114
SNRNP25	1	0	0	0	0	3	4	6	4	0	0	0.670886075949367	0.056633
SNRNP27	4	3	0	3	1	11	5	9	15	0.174603174603175	0.0529100529100529	0.333333333333333	0
SNRNP35	10	2	1	3	0	18	9	14	28	0.103448275862069	0	0.322884012539185	0
SNRNP40	9	1	0	1	0	15	6	12	24	0.046594982078853	0	0.261648745519713	0.028513
SNRNP48	9	4	1	5	0	23	20	30	32	0.147632311977716	0	0.593314763231198	0.081263
SNRNP70	6	0	3	3	2	20	13	23	26	0.110367892976589	0.0668896321070234	0.478260869565217	0
SNRPA	6	2	0	2	1	22	7	23	28	0.0721003134796238	0.0313479623824451	0.260188087774295	0
SNRPA1	3	0	0	0	1	7	4	7	10	0	0.0719424460431655	0.381294964028777	0
SNRPB	10	0	2	2	0	18	14	21	28	0.0721003134796238	0	0.479623824451411	0
SNRPB2	6	1	0	1	1	15	2	9	21	0.0522088353413655	0.0401606425702811	0.132530120481928	0
SNRPC	4	0	1	1	1	13	3	13	17	0.062200956937799	0.0478468899521531	0.205741626794258	0
SNRPD1	4	1	0	1	1	8	5	5	12	0.0817610062893082	0.0628930817610063	0.39622641509434	0
SNRPD2	2	0	0	0	0	6	3	10	8	0	0	0.361344537815126	0
SNRPD3	4	0	0	0	0	9	6	11	13	0	0	0.431952662721894	0.143841
SNRPE	0	1	0	1	0	8	3	11	8	0.109243697478992	0	0.361344537815126	0
SNRPEP2	0	0	0	0	0	1	0	1	1	0	0	0	0
SNRPF	1	0	0	0	0	2	1	2	3	0	0	0.333333333333333	0
SNRPG	0	1	0	1	0	3	1	3	3	0.188405797101449	0	0.333333333333333	0.056633
SNRPN	10	2	3	5	0	37	19	46	47	0.104125736738703	0	0.398821218074656	0.011237
SNTA1	16	0	1	1	1	28	7	19	44	0.0271398747390397	0.0208768267223382	0.173277661795407	0
SNTB1	20	4	0	4	0	36	15	28	56	0.0717863105175292	0	0.27212020033389	0.033269
SNTB2	5	0	1	1	1	17	14	25	22	0.0501930501930502	0.0386100386100386	0.590733590733591	0
SNTG1	26	11	2	13	9	94	48	94	120	0.107344632768362	0.0726392251815981	0.397901533494754	0.042842
SNTG2	42	3	1	4	4	96	35	83	138	0.0303030303030303	0.0281888653981677	0.255813953488372	0.052833
SNTN	5	0	0	0	0	8	2	7	13	0	0	0.195266272189349	0
SNUPN	7	1	0	1	0	15	9	17	22	0.0501930501930502	0	0.397683397683398	0
SNURF	2	1	0	1	0	9	7	15	11	0.087248322147651	0	0.557046979865772	0.100237
SNW1	7	2	1	3	1	26	14	31	33	0.0894308943089431	0.02710027100271	0.414634146341463	0.019858
SNX1	13	1	0	1	2	26	9	19	39	0.0303030303030303	0.0466200466200466	0.24009324009324	0
SNX10	4	0	1	1	0	9	7	11	13	0.0769230769230769	0	0.49112426035503	0
SNX11	6	2	0	2	1	22	9	23	28	0.0721003134796238	0.0313479623824451	0.322884012539185	0
SNX12	5	0	0	0	0	10	5	12	15	0	0	0.333333333333333	0
SNX13	16	6	3	9	1	50	27	55	66	0.133047210300429	0.0143061516452074	0.404864091559371	0.012712
SNX14	14	4	2	6	2	42	31	53	56	0.105175292153589	0.0333889816360601	0.539232053422371	0
SNX15	10	2	0	2	1	27	10	25	37	0.0562347188264059	0.0244498777506112	0.276283618581907	0.081263
SNX16	4	1	0	1	1	17	5	15	21	0.0522088353413655	0.0401606425702811	0.253012048192771	0
SNX17	9	1	1	2	1	29	14	32	38	0.0548926014319809	0.0238663484486874	0.365155131264916	0
SNX18	20	3	2	5	0	39	11	30	59	0.0842607313195548	0	0.195548489666137	0
SNX19	18	7	2	9	2	61	26	65	79	0.112183353437877	0.0241254523522316	0.329312424607961	0.021497
SNX2	4	4	0	4	2	23	11	26	27	0.13915857605178	0.0647249190938511	0.398058252427185	0.026595
SNX20	17	1	0	1	1	39	13	34	56	0.0217028380634391	0.01669449081803	0.23873121869783	0.028513
SNX21	4	2	2	4	0	16	5	16	20	0.179916317991632	0	0.263598326359833	0
SNX22	4	0	0	0	0	11	2	10	15	0	0	0.174603174603175	0
SNX24	5	2	0	2	0	10	6	9	15	0.121693121693122	0	0.386243386243386	0
SNX25	14	3	3	6	5	49	35	61	63	0.0941704035874439	0.0747384155455904	0.542600896860986	0
SNX27	11	3	0	3	0	28	11	25	39	0.0769230769230769	0	0.286713286713287	0.023427
SNX29	23	2	1	3	0	48	46	69	71	0.0440587449933244	0	0.63150867823765	0
SNX3	0	2	0	2	0	5	5	8	5	0.258426966292135	0	0.707865168539326	0
SNX30	11	1	1	2	2	24	6	17	35	0.0591259640102828	0.051413881748072	0.187660668380463	0
SNX31	20	3	0	3	3	49	20	45	69	0.0452674897119342	0.0411522633744856	0.292181069958848	0
SNX32	10	1	1	2	1	42	14	43	52	0.0411449016100179	0.0178890876565295	0.273703041144902	0.029576
SNX33	17	2	0	2	0	35	18	35	52	0.0411449016100179	0	0.34525939177102	0.014098
SNX4	9	4	0	4	2	23	3	12	32	0.119777158774373	0.0557103064066852	0.119777158774373	0
SNX5	16	0	0	0	1	25	7	18	41	0	0.022271714922049	0.184855233853007	0
SNX6	9	2	1	3	1	18	6	11	27	0.106796116504854	0.0323624595469256	0.236245954692557	0
SNX7	4	2	0	2	0	22	16	33	26	0.0769230769230769	0	0.578595317725753	0.024148
SNX8	23	1	0	1	2	43	7	24	66	0.0185979971387697	0.0286123032904149	0.118741058655222	0.024913
SNX9	17	3	0	3	0	31	16	27	48	0.0635838150289017	0	0.333333333333333	0.019858
SOAT1	12	1	3	4	2	49	16	47	61	0.0662557781201849	0.0308166409861325	0.266563944530046	0
SOAT2	20	3	0	3	0	36	13	26	56	0.0550918196994992	0	0.23873121869783	0.031945
SOBP	16	3	4	7	2	47	26	51	63	0.109118086696562	0.0298953662182362	0.408071748878924	0.011237
SOCS1	6	0	0	0	0	11	12	19	17	0	0	0.636363636363636	0
SOCS2	4	1	0	1	1	13	11	19	17	0.062200956937799	0.0478468899521531	0.588516746411483	0
SOCS3	7	0	1	1	0	14	5	11	21	0.0522088353413655	0	0.253012048192771	0
SOCS4	10	4	1	5	0	27	9	23	37	0.12958435207824	0	0.251833740831296	0
SOCS5	9	2	0	2	0	41	16	48	50	0.0426716141001855	0	0.320964749536178	0.050484
SOCS6	13	4	1	5	0	49	15	46	62	0.0804248861911988	0	0.247344461305008	0.024913
SOCS7	9	0	2	2	1	26	8	20	35	0.0591259640102828	0.025706940874036	0.239074550128535	0
SOD1	2	1	0	1	0	5	6	8	7	0.119266055045872	0	0.669724770642202	0
SOD2	6	0	0	0	0	11	10	15	17	0	0	0.54066985645933	0.039755
SOD3	4	1	0	1	0	7	0	2	11	0.087248322147651	0	0	0
SOGA1	25	2	1	3	0	46	34	56	71	0.0440587449933244	0	0.471295060080107	0.030717
SOGA2	45	9	3	12	0	105	54	104	150	0.0799220272904483	0	0.359324236517219	0
SOGA3	40	3	3	6	1	78	50	86	118	0.051681706316653	0.00820344544708778	0.420836751435603	0.043734
SOHLH1	13	0	1	1	1	32	7	24	45	0.0265848670756646	0.0204498977505112	0.169734151329243	0
SOHLH2	18	3	0	3	1	48	17	46	66	0.0472103004291845	0.0143061516452074	0.261802575107296	0
SOLH	15	0	2	2	1	28	17	25	43	0.0490405117270789	0.0213219616204691	0.390191897654584	0
SON	53	5	6	11	2	124	75	136	177	0.062465450525152	0.0110558319513543	0.421779988944168	0.008517
SORBS1	28	7	0	7	1	73	52	95	101	0.0695900857959962	0.00953288846520496	0.508102955195424	0.013604
SORBS2	49	6	5	11	0	91	64	98	140	0.0785267546907575	0	0.453787352328006	0.01463
SORBS3	13	5	1	6	0	37	12	32	50	0.116883116883117	0	0.246753246753247	0
SORCS1	52	17	2	19	7	138	115	188	190	0.0995358432181537	0.036101083032491	0.599793708096957	0.052254
SORCS2	29	3	0	3	5	54	43	66	83	0.0379746835443038	0.0575373993095512	0.509781357882624	0.020922
SORCS3	90	11	2	13	6	183	126	216	273	0.0480317804261466	0.0216684723726977	0.459732755507403	0.029947
SORD	6	0	0	0	2	15	12	19	21	0	0.0803212851405622	0.534136546184739	0
SORL1	74	9	4	13	10	158	105	174	232	0.056379821958457	0.0423908435777872	0.450614667231878	0.011347
SORT1	20	4	2	6	0	46	17	39	66	0.0901287553648069	0	0.261802575107296	0.062239
SOS1	12	8	4	12	1	67	57	104	79	0.148371531966224	0.0120627261761158	0.703256936067551	0.116859
SOS2	18	6	2	8	2	82	34	97	100	0.0798845043310876	0.0192492781520693	0.339749759384023	0.012507
SOST	7	0	0	0	0	14	4	12	21	0	0	0.21285140562249	0
SOSTDC1	5	0	0	0	0	10	13	18	15	0	0	0.756613756613757	0
SOWAHA	0	0	0	0	0	1	1	2	1	0	0	0.469387755102041	0
SOWAHB	8	4	0	4	0	28	16	36	36	0.107769423558897	0	0.433583959899749	0
SOWAHC	4	1	1	2	0	12	8	15	16	0.115577889447236	0	0.467336683417086	0
SOWAHD	1	0	0	0	0	4	0	3	5	0	0	0	0.043891
SOX1	7	0	0	0	0	10	8	13	17	0	0	0.444976076555024	0
SOX10	10	1	2	3	0	37	11	33	47	0.0648330058939096	0	0.241650294695481	0
SOX11	16	1	1	2	0	27	14	24	43	0.0490405117270789	0	0.326226012793177	0
SOX12	5	0	0	0	0	6	5	6	11	0	0	0.422818791946309	0
SOX13	8	2	2	4	0	32	7	27	40	0.0979498861047836	0	0.189066059225513	0
SOX14	10	2	1	3	0	24	11	24	34	0.0870712401055409	0	0.324538258575198	0.018896
SOX15	3	0	0	0	0	6	6	9	9	0	0	0.565891472868217	0.043891
SOX17	9	0	2	2	0	26	17	33	35	0.0591259640102828	0	0.470437017994859	0.11652
SOX18	4	0	0	0	0	7	2	5	11	0	0	0.221476510067114	0
SOX2	9	0	1	1	0	17	10	19	26	0.0434782608695652	0	0.377926421404682	0
SOX21	2	2	2	4	0	10	6	10	12	0.270440251572327	0	0.459119496855346	0
SOX3	19	3	1	4	0	31	19	28	50	0.0797773654916512	0	0.376623376623377	0.022105
SOX30	16	5	2	7	0	58	17	55	74	0.0937098844672657	0	0.234916559691913	0.013143
SOX4	2	0	0	0	0	9	11	16	11	0	0	0.825503355704698	0.086472
SOX5	30	4	0	4	1	75	70	116	105	0.039485766758494	0.00918273645546373	0.654729109274564	0.02578
SOX6	18	4	1	5	2	51	51	78	69	0.0727023319615912	0.0274348422496571	0.717421124828532	0.081735
SOX7	18	2	3	5	0	53	18	48	71	0.0707610146862483	0	0.257676902536716	0.031525
SOX8	8	0	0	0	0	23	8	23	31	0	0	0.26647564469914	0.018021
SOX9	12	6	8	14	0	43	23	40	55	0.242784380305603	0	0.412563667232598	0.01463
SP1	16	2	3	5	0	44	8	34	60	0.0829420970266041	0	0.145539906103286	0
SP100	17	8	4	12	4	75	23	69	92	0.128258602711157	0.0417101147028154	0.253388946819604	0.008709
SP110	19	2	1	3	2	53	16	47	72	0.0434782608695652	0.0263504611330698	0.227931488801054	0
SP140	40	6	3	9	6	107	32	88	147	0.0616302186878728	0.0397614314115308	0.220675944333996	0.024148
SP140L	16	0	1	1	1	45	18	46	61	0.0200308166409861	0.0154083204930663	0.297380585516179	0.019858
SP2	10	1	1	2	1	24	9	22	34	0.0606860158311346	0.0263852242744063	0.271767810026385	0
SP3	13	7	3	10	0	41	23	42	54	0.177892918825561	0	0.419689119170985	0.017224
SP4	8	9	1	10	0	52	22	59	60	0.161189358372457	0	0.364632237871675	0.019365
SP5	8	2	0	2	0	13	5	8	21	0.0923694779116466	0	0.253012048192771	0
SP6	11	0	3	3	0	22	9	18	33	0.0894308943089431	0	0.279132791327913	0
SP7	9	3	0	3	0	30	11	31	39	0.0769230769230769	0	0.286713286713287	0
SP8	12	0	2	2	0	25	4	13	37	0.0562347188264059	0	0.12958435207824	0
SP9	0	0	0	0	0	1	2	3	1	0	0	0.673469387755102	0
SPA17	4	0	0	0	0	10	6	13	14	0	0	0.407821229050279	0
SPACA1	11	5	1	6	2	31	18	34	42	0.137254901960784	0.0435729847494553	0.420479302832244	0.019858
SPACA3	11	0	2	2	2	25	22	33	36	0.0576441102756892	0.050125313283208	0.583959899749373	0.026595
SPACA4	2	1	0	1	0	6	2	7	8	0.109243697478992	0	0.277310924369748	0
SPACA7	6	0	0	0	2	23	9	26	29	0	0.060790273556231	0.31306990881459	0.043891
SPAG1	9	4	3	7	2	61	20	65	70	0.0987821380243572	0.027063599458728	0.288227334235453	0
SPAG11A	0	2	0	2	0	7	0	5	7	0.211009174311927	0	0	0
SPAG11B	4	2	1	3	0	14	1	7	18	0.150684931506849	0	0.105022831050228	0
SPAG16	32	9	2	11	3	71	62	94	103	0.105706267539757	0.0280636108512629	0.592142188961646	0.007108
SPAG17	61	17	6	23	3	190	111	226	251	0.0914083954491958	0.0117693213024716	0.440564927422519	0.013416
SPAG4	10	4	3	7	0	30	11	25	40	0.16628701594533	0	0.280182232346241	0.019858
SPAG5	15	3	2	5	3	62	22	68	77	0.065512978986403	0.0370828182941904	0.288009888751545	0
SPAG6	13	7	1	8	1	50	13	45	63	0.12406576980568	0.0149476831091181	0.213751868460389	0.015822
SPAG7	7	2	1	3	2	19	3	10	26	0.110367892976589	0.0668896321070234	0.1438127090301	0
SPAG8	10	3	0	3	4	37	11	30	47	0.0648330058939096	0.0785854616895874	0.241650294695481	0
SPAG9	22	9	3	12	2	60	43	72	82	0.143189755529686	0.0232828870779977	0.515715948777648	0
SPAM1	32	5	1	6	1	88	49	101	120	0.0508474576271186	0.00807102502017756	0.405972558514931	0.043399
SPANXC	10	0	2	2	0	21	3	12	31	0.0659025787965616	0	0.123209169054441	0
SPANXD	0	0	0	0	1	4	1	5	4	0	0.126582278481013	0.291139240506329	0
SPANXE	8	0	0	0	0	21	5	19	29	0	0	0.191489361702128	0
SPANXN1	10	3	0	3	2	19	12	16	29	0.100303951367781	0.060790273556231	0.404255319148936	0.033269
SPANXN2	20	2	2	4	0	58	24	62	78	0.0525030525030525	0	0.308913308913309	0.047705
SPANXN3	12	1	2	3	0	31	15	33	43	0.070362473347548	0	0.347547974413646	0.016493
SPANXN4	2	3	0	3	0	8	3	7	10	0.237410071942446	0	0.309352517985611	0
SPANXN5	5	3	0	3	0	20	4	16	25	0.114186851211073	0	0.183391003460208	0
SPARC	11	2	0	2	0	21	18	30	32	0.064066852367688	0	0.537604456824513	0
SPARCL1	13	2	2	4	0	45	17	53	58	0.0694668820678514	0	0.295638126009693	0
SPAST	14	4	0	4	2	36	16	33	50	0.0797773654916512	0.0371057513914657	0.320964749536178	0
SPATA1	3	0	5	5	0	15	2	10	18	0.242009132420091	0	0.150684931506849	0
SPATA12	1	1	0	1	0	5	4	8	6	0.131313131313131	0	0.535353535353535	0
SPATA13	20	2	0	2	0	38	16	32	58	0.037156704361874	0	0.279483037156704	0
SPATA16	19	2	2	4	1	57	47	83	76	0.0538172715894869	0.0125156445556946	0.60450563204005	0.006298
SPATA17	17	10	2	12	2	47	22	39	64	0.181148748159057	0.0294550810014728	0.343151693667158	0.0436
SPATA18	22	4	1	5	0	56	47	77	78	0.0647130647130647	0	0.58974358974359	0.035615
SPATA19	8	3	0	3	1	19	13	22	27	0.106796116504854	0.0323624595469256	0.462783171521036	0.028513
SPATA2	8	1	2	3	0	23	15	30	31	0.0945558739255014	0	0.467048710601719	0.01463
SPATA20	19	1	1	2	2	46	26	51	65	0.0333817126269956	0.0290275761973875	0.39622641509434	0.012712
SPATA21	11	2	0	2	0	36	12	35	47	0.0451866404715128	0	0.261296660117878	0.041059
SPATA22	6	1	1	2	0	27	22	43	33	0.0623306233062331	0	0.631436314363144	0.017224
SPATA24	2	0	0	0	0	2	1	1	4	0	0	0.291139240506329	0
SPATA25	7	1	0	1	0	13	5	11	20	0.0543933054393305	0	0.263598326359833	0
SPATA2L	9	0	0	0	0	15	6	12	24	0	0	0.261648745519713	0
SPATA3	1	0	0	0	0	6	0	5	7	0	0	0	0
SPATA31A1	0	0	0	0	0	2	0	2	2	0	0	0	0
SPATA31A2	1	2	0	2	0	8	3	9	9	0.178294573643411	0	0.333333333333333	0
SPATA31A3	6	0	1	1	0	13	2	10	19	0.0567685589519651	0	0.14410480349345	0
SPATA31A6	40	5	4	9	0	105	33	99	145	0.0624580255204835	0	0.230355943586299	0
SPATA31A7	0	0	0	0	0	0	1	1	0	0	0	0.58974358974359	0
SPATA31C1	24	1	2	3	0	68	13	57	92	0.0344108446298227	0	0.149113660062565	0
SPATA31C2	0	0	0	0	0	8	1	12	8	0	0	0.19327731092437	0
SPATA31D1	55	8	2	10	0	127	52	126	182	0.0554061323292093	0	0.286713286713287	0.012712
SPATA31D4	1	0	0	0	0	1	1	1	2	0	0	0.389830508474576	0
SPATA31E1	49	2	1	3	1	120	52	133	169	0.0190861769809138	0.00578368999421631	0.308270676691729	0.017614
SPATA32	8	0	1	1	0	26	4	21	34	0.0343007915567282	0	0.139841688654354	0
SPATA4	8	3	1	4	1	27	20	34	35	0.110539845758355	0.025706940874036	0.547557840616967	0.019858
SPATA5	18	5	1	6	0	39	29	48	57	0.103448275862069	0	0.497536945812808	0.016493
SPATA5L1	14	2	3	5	0	28	14	24	42	0.115468409586057	0	0.333333333333333	0
SPATA6	11	7	1	8	1	29	20	30	40	0.189066059225513	0.0227790432801822	0.485193621867882	0.059431
SPATA6L	2	2	0	2	0	16	4	16	18	0.105022831050228	0	0.242009132420091	0
SPATA7	13	5	1	6	0	38	12	33	51	0.114754098360656	0	0.242258652094718	0
SPATA8	11	4	0	4	1	31	10	34	42	0.093681917211329	0.0217864923747277	0.246187363834423	0.037355
SPATA9	6	2	0	2	1	16	8	16	22	0.0888030888030888	0.0386100386100386	0.359073359073359	0.033269
SPATC1	22	0	0	0	0	43	17	40	65	0	0	0.265602322206096	0.01463
SPATC1L	3	0	0	0	0	7	3	7	10	0	0	0.309352517985611	0
SPATS1	7	2	0	2	2	23	11	24	30	0.0678466076696165	0.0589970501474926	0.36283185840708	0
SPATS2	6	4	0	4	1	20	23	35	26	0.1438127090301	0.0334448160535117	0.812709030100334	0
SPATS2L	9	5	1	6	0	24	19	31	33	0.170731707317073	0	0.550135501355014	0.017224
SPC24	4	0	0	0	0	7	3	6	11	0	0	0.288590604026846	0
SPC25	3	4	0	4	0	19	3	18	22	0.166023166023166	0	0.166023166023166	0
SPCS1	1	1	2	3	0	5	5	7	6	0.333333333333333	0	0.636363636363636	0
SPCS2	2	0	0	0	0	5	4	6	7	0	0	0.486238532110092	0
SPCS3	4	0	0	0	1	10	4	10	14	0	0.0558659217877095	0.29608938547486	0
SPDEF	14	2	0	2	0	29	7	22	43	0.0490405117270789	0	0.176972281449893	0.082111
SPDL1	17	3	2	5	3	52	18	46	69	0.0727023319615912	0.0411522633744856	0.264746227709191	0
SPDYA	4	1	1	2	0	19	9	23	23	0.0855018587360595	0	0.382899628252788	0
SPDYC	12	1	0	1	0	33	5	29	45	0.0265848670756646	0	0.128834355828221	0.020922
SPDYE1	7	0	1	1	0	15	5	12	22	0.0501930501930502	0	0.243243243243243	0
SPDYE3	13	1	0	1	0	19	16	23	32	0.0362116991643454	0	0.481894150417827	0
SPDYE4	3	1	0	1	1	13	7	16	16	0.0653266331658292	0.050251256281407	0.417085427135678	0
SPDYE5	3	1	1	2	0	14	9	18	17	0.110047846889952	0	0.492822966507177	0
SPDYE6	4	0	1	1	0	8	8	13	12	0.0817610062893082	0	0.584905660377358	0
SPECC1	16	2	2	4	2	47	16	43	63	0.0642750373692078	0.0298953662182362	0.258594917787743	0.068808
SPECC1L	7	3	0	3	0	30	21	44	37	0.0806845965770171	0	0.545232273838631	0
SPEF1	4	2	0	2	0	9	3	8	13	0.136094674556213	0	0.254437869822485	0
SPEF2	67	22	7	29	5	225	80	221	292	0.0990199391686381	0.0168976005407232	0.27475498479216	0.033579
SPEG	98	14	8	22	2	215	90	187	313	0.0703692016408962	0.00631113916061849	0.288103502682234	0.007044
SPEM1	6	1	1	2	0	27	5	25	33	0.0623306233062331	0	0.170731707317073	0.033269
SPEN	100	29	26	55	1	239	125	222	339	0.161271507728201	0.00291630212890055	0.36832895888014	0.005094
SPERT	23	2	0	2	1	44	16	38	67	0.0324400564174894	0.0141043723554302	0.244005641748942	0.051383
SPESP1	8	1	0	1	0	25	14	35	33	0.035230352303523	0	0.414634146341463	0.037355
SPG11	53	24	3	27	5	139	50	112	192	0.139356814701378	0.0255232261357836	0.261868300153139	0.005912
SPG20	12	6	3	9	0	48	35	66	60	0.145539906103286	0	0.568075117370892	0.019858
SPG21	6	0	0	0	0	15	14	25	21	0	0	0.614457831325301	0
SPG7	26	0	6	6	0	55	20	44	81	0.0742049469964664	0	0.250883392226148	0.025727
SPHAR	0	0	0	0	0	1	1	2	1	0	0	0.469387755102041	0
SPHK1	7	0	1	1	0	17	6	16	24	0.046594982078853	0	0.261648745519713	0
SPHK2	18	1	5	6	1	41	13	34	59	0.100158982511924	0.0158982511923688	0.227344992050874	0.01463
SPHKAP	121	16	4	20	2	310	157	343	431	0.0466773971027823	0.00459875833524948	0.363991722234997	0.040247
SPI1	8	0	3	3	0	19	6	14	27	0.106796116504854	0	0.236245954692557	0
SPIB	11	0	1	1	1	25	7	19	36	0.0325814536340852	0.025062656641604	0.208020050125313	0
SPIC	20	2	2	4	0	40	6	29	60	0.0672926447574335	0	0.114241001564945	0.024913
SPICE1	12	4	0	4	0	35	23	45	47	0.0844793713163065	0	0.477406679764244	0.01092
SPIN1	10	1	0	1	1	16	6	11	26	0.0434782608695652	0.0334448160535117	0.244147157190635	0
SPIN2A	4	0	0	0	0	8	2	6	12	0	0	0.207547169811321	0
SPIN2B	3	2	0	2	0	8	2	6	11	0.154362416107383	0	0.221476510067114	0
SPIN3	3	1	1	2	0	11	8	17	14	0.128491620111732	0	0.519553072625698	0.028513
SPIN4	3	1	0	1	0	13	11	22	16	0.0653266331658292	0	0.618090452261307	0.03625
SPINK1	0	0	0	0	0	3	1	4	3	0	0	0.333333333333333	0
SPINK13	1	1	0	1	1	11	4	15	12	0.0817610062893082	0.0628930817610063	0.333333333333333	0
SPINK14	1	0	0	0	0	6	3	9	7	0	0	0.394495412844037	0
SPINK2	3	0	0	0	1	7	3	6	10	0	0.0719424460431655	0.309352517985611	0
SPINK4	1	1	0	1	0	4	6	8	5	0.146067415730337	0	0.820224719101123	0
SPINK5	26	17	4	21	1	87	58	99	113	0.182207014542344	0.00855431993156544	0.507271171941831	0.013369
SPINK6	3	0	0	0	0	6	0	3	9	0	0	0	0
SPINK7	4	0	1	1	0	11	5	11	15	0.0687830687830688	0	0.333333333333333	0
SPINK8	1	0	0	0	0	5	0	4	6	0	0	0	0
SPINK9	4	0	0	0	0	8	2	7	12	0	0	0.207547169811321	0.054115
SPINT1	13	0	0	0	0	28	10	25	41	0	0	0.251670378619154	0
SPINT2	8	0	0	0	0	18	6	17	26	0	0	0.244147157190635	0
SPINT3	0	1	0	1	0	3	0	2	3	0.188405797101449	0	0	0
SPINT4	2	0	0	0	0	9	3	10	11	0	0	0.288590604026846	0
SPIRE1	14	6	0	6	2	31	30	42	45	0.128834355828221	0.0408997955010225	0.640081799591002	0
SPIRE2	16	1	2	3	2	35	20	36	51	0.0601092896174863	0.0364298724954463	0.387978142076503	0
SPN	10	2	3	5	0	28	8	25	38	0.126491646778043	0	0.221957040572792	0
SPNS1	17	2	0	2	0	35	19	35	52	0.0411449016100179	0	0.363148479427549	0
SPNS2	7	1	0	1	0	16	8	17	23	0.0483271375464684	0	0.345724907063197	0
SPNS3	18	3	1	4	2	53	6	37	71	0.0574098798397864	0.0267022696929239	0.0974632843791722	0
SPO11	7	1	0	1	1	21	21	33	28	0.0407523510971787	0.0313479623824451	0.699059561128527	0.018896
SPOCD1	31	2	3	5	2	90	29	88	121	0.0424339471577262	0.0160128102481986	0.242594075260208	0.022105
SPOCK1	15	3	2	5	2	37	26	42	52	0.0948121645796064	0.035778175313059	0.488372093023256	0.035459
SPOCK2	12	1	0	1	1	21	10	18	33	0.035230352303523	0.02710027100271	0.306233062330623	0
SPOCK3	19	8	3	11	1	63	36	71	82	0.131548311990687	0.0116414435389988	0.434225844004657	0.040951
SPON1	17	7	0	7	5	62	21	58	79	0.0880579010856453	0.060313630880579	0.268998793727382	0
SPON2	6	0	1	1	1	17	7	17	23	0.0483271375464684	0.0371747211895911	0.308550185873606	0
SPOP	5	5	2	7	1	44	49	80	49	0.137996219281664	0.0189035916824197	0.950850661625709	0.475524
SPOPL	16	5	0	5	0	43	16	38	59	0.0842607313195548	0	0.275039745627981	0.038522
SPP1	8	4	0	4	1	28	6	23	36	0.107769423558897	0.025062656641604	0.182957393483709	0
